label,withinID,end,start,value1,value2
SC_L,5,500,400,0.0186181878065321,0.0185800207796194
SC_L,6,600,500,0.0163271253826255,0.0163825013383991
SC_L,7,700,600,0.015309340490096,0.0153957482755156
SC_L,8,800,700,0.0146613242749132,0.0146798498499016
SC_L,9,900,800,0.0158681344229377,0.0158707197273173
SC_L,10,1000,900,0.0170916556260524,0.0171841188396394
SC_L,11,1100,1000,0.0156833113086392,0.0156774808415992
SC_L,12,1200,1100,0.015635695500966,0.0155201112829368
SC_L,13,1300,1200,0.0173280035823139,0.0172520980671276
SC_L,14,1400,1300,0.0169247914668495,0.0171492257238464
SC_L,15,1500,1400,0.0159148988792851,0.0161709187578359
SC_L,16,1600,1500,0.0184049343707389,0.0186045563424346
SC_L,17,1700,1600,0.0176172583408209,0.0177020887304813
SC_L,18,1800,1700,0.0167908568037616,0.0171792519844054
SC_L,19,1900,1800,0.0179363376732875,0.0178914961402699
VA_L,1,100,0,0.0182931547517531,0.0185678760708911
VA_L,2,200,100,0.017106559169609,0.0172299394182431
VA_L,3,300,200,0.0177354075932388,0.0178066384460945
VA_L,4,400,300,0.0174472939425402,0.0171987772636955
VA_L,5,500,400,0.0176316708728237,0.0180807771242871
VA_L,6,600,500,0.0177059775373282,0.0181132642298328
VA_L,7,700,600,0.0174143050819724,0.0175710818283281
Vis1_L,1,100,0,0.0162007147023611,0.0163692977362813
Vis1_L,2,200,100,0.0169322261118832,0.0168905015912009
Vis1_L,3,300,200,0.0166154436552105,0.0166377849141049
Vis1_L,4,400,300,0.0161674347995849,0.0164267720022681
Vis1_L,5,500,400,0.0175149567378732,0.0173212670592795
Vis1_L,6,600,500,0.0148160536388893,0.0148199816312212
Vis1_L,7,700,600,0.0148702573860701,0.0148281775664948
Vis1_L,8,800,700,0.0161326391414852,0.0159069525272338
Vis2_L,1,100,0,0.017439177839422,0.0175135376068246
Vis2_L,2,200,100,0.0172615180258921,0.0173285051887817
Vis2_L,3,300,200,0.0179527503687736,0.0180296835677523
DMN_R,1,100,0,0.0152774876690461,0.0151328082367763
DMN_R,2,200,100,0.016919592682074,0.0169856723067653
DMN_R,3,300,200,0.0162087727743069,0.0160299894139391
DMN_R,4,400,300,0.0172079611682762,0.0170143338692025
DMN_R,5,500,400,0.0149073141691699,0.0149747034234718
DMN_R,6,600,500,0.0171411286338353,0.0170723820697769
DMN_R,7,700,600,0.015962149183248,0.0160606869402641
DMN_R,8,800,700,0.0172513616159362,0.0173000252885298
DMN_R,9,900,800,0.0165138661481858,0.0165107058399539
DMN_R,10,1000,900,0.0152784880475905,0.0154256108281725
FPN_R,1,100,0,0.0163973624220183,0.0163747808444115
FPN_R,2,200,100,0.0167259979527866,0.0168086434482652
FPN_R,3,300,200,0.0158078601679063,0.0156652558160554
FPN_R,4,400,300,0.0153886317773209,0.0153488802015886
FPN_R,5,500,400,0.0172722608045678,0.0173392700968328
FPN_R,6,600,500,0.0149975189921702,0.0147677472211968
FPN_R,7,700,600,0.0147277016848701,0.0145171388870878
FPN_R,8,800,700,0.0169281749075207,0.0167531090088005
FPN_R,9,900,800,0.0161695794318959,0.016232725419516
FPN_R,10,1000,900,0.0153929489985207,0.0153555247270218
FPN_R,11,1100,1000,0.0140829782104597,0.0139842544041059
FPN_R,12,1200,1100,0.0164436756383959,0.0163893464251095
FPN_R,13,1300,1200,0.0153345470344587,0.0152387483091608
FPN_R,14,1400,1300,0.0174737332228071,0.017434588324119
FPN_R,15,1500,1400,0.0172298982357667,0.017136684025992
FPN_R,16,1600,1500,0.0151097411109252,0.0149726353877148
FPN_R,17,1700,1600,0.0155343603835522,0.015345617441697
FPN_R,18,1800,1700,0.0157386597295285,0.0159276038420556
FPN_R,19,1900,1800,0.0157758068852883,0.0157777344823157
MFN_R,1,100,0,0.0153185464808366,0.0152996325950547
MFN_R,2,200,100,0.0168337081290136,0.016680466952207
MFN_R,3,300,200,0.0165829642024268,0.0163686657095139
MFN_R,4,400,300,0.0158853301990005,0.0154512541294473
MFN_R,5,500,400,0.0156017673950124,0.0153613347074574
MFN_R,6,600,500,0.0164345413233797,0.0161646074678311
MFN_R,7,700,600,0.0163487016769241,0.0163948731111404
MFN_R,8,800,700,0.016549774010577,0.0164584097966276
MFN_R,9,900,800,0.0170782993876095,0.0169562413536284
MFN_R,10,1000,900,0.0153803418043323,0.0152955922708799
MON_R,1,100,0,0.0143896630831638,0.0143344499533166
MON_R,2,200,100,0.0149195570906209,0.0148787218052183
MON_R,3,300,200,0.0149397347523411,0.0147720281278758
MON_R,4,400,300,0.0145410446126508,0.0145996880849781
MON_R,5,500,400,0.013413892212131,0.0135656601485819
MON_R,6,600,500,0.0143235589845217,0.0143124020254683
MON_R,7,700,600,0.0139532457600837,0.013806346446551
MON_R,8,800,700,0.0137522703638992,0.0136649696236642
MON_R,9,900,800,0.0138533220167315,0.0136503665674288
MON_R,10,1000,900,0.0133612425739976,0.0134090310224661
MON_R,11,1100,1000,0.0140831798870581,0.0139733045101045
MON_R,12,1200,1100,0.0137113975994954,0.013673444259828
MON_R,13,1300,1200,0.0137635789960696,0.0136204620050094
MON_R,14,1400,1300,0.0140569988430601,0.0141176601682552
MON_R,15,1500,1400,0.0146378249786578,0.0145722979525158
MON_R,16,1600,1500,0.0153752433215446,0.015224696890017
MON_R,17,1700,1600,0.0153160563150735,0.0152781506185732
MON_R,18,1800,1700,0.0151011034232059,0.0149679211699306
MON_R,19,1900,1800,0.014007893679912,0.0139945484106994
MON_R,20,2000,1900,0.0156051610707286,0.0155333765445008
MON_R,21,2100,2000,0.0142822773128012,0.0142299782660679
MON_R,22,2200,2100,0.0143048719680081,0.014173125184943
MON_R,23,2300,2200,0.0145771530510207,0.0145096198192331
SC_R,1,100,0,0.0147092078687688,0.0146674419869159
SC_R,2,200,100,0.0137420944783761,0.0138831682665519
SC_R,3,300,200,0.0148152865283845,0.0146912850496068
SC_R,4,400,300,0.0135749317550928,0.013508075295857
SC_R,5,500,400,0.0154287409358586,0.0152348205009481
SC_R,6,600,500,0.0143334101977763,0.0145218037235272
SC_R,7,700,600,0.0138107460737248,0.013981216020904
SC_R,8,800,700,0.0143510932061603,0.0143222645413107
SC_R,9,900,800,0.0143897897087641,0.014364966751556
SC_R,10,1000,900,0.0152557031089456,0.0150702646821729
SC_R,11,1100,1000,0.0155637992692706,0.0155981199995289
SC_R,12,1200,1100,0.0170464085927189,0.0172557328089178
SC_R,13,1300,1200,0.0162906047911376,0.0162865178099226
SC_R,14,1400,1300,0.0155441376120464,0.0157707541029668
SC_R,15,1500,1400,0.0145530131114235,0.0146224377151138
SC_R,16,1600,1500,0.016060948097249,0.0158434903309208
SC_R,17,1700,1600,0.0142933548721031,0.0142872507198861
SC_R,18,1800,1700,0.0156481152165635,0.0157053762141978
SC_R,19,1900,1800,0.0171161922899233,0.016975866196547
SC_R,20,2000,1900,0.0156101819607042,0.0156214987993755
SC_R,21,2100,2000,0.0149036640612933,0.0150964723660986
SC_R,22,2200,2100,0.0147309306035873,0.0148546472756085
SC_R,23,2300,2200,0.0156209389161888,0.0156193768194869
SC_R,24,2400,2300,0.0150689892605001,0.0150717530456174
SC_R,25,2500,2400,0.0157236895367939,0.0156110575869889
SC_R,26,2600,2500,0.0175824255156712,0.0174930548688758
SC_R,27,2700,2600,0.0160808550213672,0.0161875134413317
SC_R,28,2800,2700,0.0175934114808147,0.0174782345149921
SC_R,29,2900,2800,0.0165902134774008,0.0166845214844257
SC_R,30,3000,2900,0.0154966394635908,0.0155180500725655
SC_R,31,3100,3000,0.0171979285140614,0.017233898740524
SC_R,32,3200,3100,0.0168266681985633,0.0168699854021125
SC_R,33,3300,3200,0.0173016500571633,0.0172146763982593
SC_R,34,3400,3300,0.0165849615951552,0.0165637946100296
SC_R,35,3500,3400,0.0170511132684641,0.0173258798679023
SC_R,36,3600,3500,0.0165356210633438,0.016392640891716
SC_R,37,3700,3600,0.017633471407891,0.017867251368178
SC_R,38,3800,3700,0.0162277022974749,0.0164653662688016
SC_R,39,3900,3800,0.0169321340479163,0.016864307125324
VA_R,1,100,0,0.0161501097840455,0.0162703432960857
VA_R,2,200,100,0.0164406794856981,0.0164084436870435
VA_R,3,300,200,0.0158446330423343,0.0160543777874292
VA_R,4,400,300,0.0170718634270527,0.0174012473176029
VA_R,5,500,400,0.0173332954149507,0.0175952824440311
VA_R,6,600,500,0.0169162496264482,0.0168339755738163
VA_R,7,700,600,0.0151370517019108,0.015123464017403
VA_R,8,800,700,0.0152493254403147,0.0149391950021304
VA_R,9,900,800,0.0149981507223953,0.0150100880814382
Vis1_R,1,100,0,0.0151159988087718,0.0151525538369557
Vis1_R,2,200,100,0.016986846796428,0.0169708294242479
Vis1_R,3,300,200,0.0158043898314833,0.0156344364238559
Vis1_R,4,400,300,0.0154347013605914,0.0153868234827985
Vis1_R,5,500,400,0.0167077477335291,0.0166728092912124
Vis1_R,6,600,500,0.0154341561517821,0.0154252675797208
Vis1_R,7,700,600,0.0153770954568415,0.0153040462161383
Vis1_R,8,800,700,0.0171130101186622,0.0169786476301502
Vis1_R,9,900,800,0.0150665231753362,0.0150164992345441
Vis2_R,1,100,0,0.0155535059729375,0.0156776592698605
Vis2_R,2,200,100,0.0170337661780939,0.0170337015292192
Vis2_R,3,300,200,0.0168800298113255,0.0168197434513297
Vis2_R,4,400,300,0.0167021429737932,0.0165629764022293
