label,withinID,end,start,value1,value2
FPN_R,12,1200,1100,0.0143126621498504,0.0141187001375569
FPN_R,13,1300,1200,0.0152969529153128,0.01539939019124
FPN_R,14,1400,1300,0.0165816978633783,0.0164718564138351
FPN_R,15,1500,1400,0.0144618154091827,0.0145986446779473
FPN_R,16,1600,1500,0.0152955826073148,0.0155010262728752
FPN_R,17,1700,1600,0.0145326686195868,0.0143169332326331
FPN_R,18,1800,1700,0.0138375427874058,0.0136885605117502
FPN_R,19,1900,1800,0.0135295205481807,0.0135111912942886
MFN_R,1,100,0,0.0139354380302754,0.0139127562245384
MFN_R,2,200,100,0.0133737139213782,0.0133181871450148
MFN_R,3,300,200,0.0143049188331345,0.0141207032617064
MFN_R,4,400,300,0.0142057137648288,0.0141259124446293
MFN_R,5,500,400,0.0152439128737673,0.0151973435215088
MFN_R,6,600,500,0.0166654819743059,0.0167896353448351
MFN_R,7,700,600,0.0143746681485057,0.0143969588918846
MFN_R,8,800,700,0.0139215290779105,0.0137908308128811
MFN_R,9,900,800,0.0145154837147445,0.0145724752740686
MFN_R,10,1000,900,0.0164797276012847,0.0165234999498267
MON_R,1,100,0,0.0138229256468452,0.0136579276688096
MON_R,2,200,100,0.0134732225399557,0.0134340417160665
MON_R,3,300,200,0.0136977842346943,0.0135808828705665
MON_R,4,400,300,0.0129185362666293,0.0127222356790634
MON_R,5,500,400,0.0132359182749591,0.0132919787892795
MON_R,6,600,500,0.0136475295738445,0.0137708317977691
MON_R,7,700,600,0.0151110552961583,0.015066863674148
MON_R,8,800,700,0.0147153665970254,0.0145662270951884
MON_R,9,900,800,0.0155813046489668,0.0154788047670617
MON_R,10,1000,900,0.0152884808590974,0.0151218811740363
MON_R,11,1100,1000,0.0136279159541,0.0135871581095608
MON_R,12,1200,1100,0.0147426141087235,0.0145122409887459
MON_R,13,1300,1200,0.014438545948653,0.0143604566897713
MON_R,14,1400,1300,0.0154329408397755,0.0156042773367601
MON_R,15,1500,1400,0.0142787034653639,0.0142982071701813
MON_R,16,1600,1500,0.0145827585139994,0.0146860067621685
MON_R,17,1700,1600,0.0143287846496134,0.014202466747275
MON_R,18,1800,1700,0.01413672894442,0.0139368822495628
MON_R,19,1900,1800,0.0155731941459372,0.0154662205371137
MON_R,20,2000,1900,0.0153446531474682,0.0155304776486736
MON_R,21,2100,2000,0.0140554559078353,0.0140868503279711
MON_R,22,2200,2100,0.0140477348457375,0.0138520713679975
MON_R,23,2300,2200,0.0148174646524706,0.0147689474715495
MON_R,24,2400,2300,0.0149343817749122,0.0146912895997576
MON_R,25,2500,2400,0.0144959221293874,0.0145346684658352
SC_R,1,100,0,0.0140456233826372,0.01417746106792
SC_R,2,200,100,0.0141223671874404,0.0140492564740889
SC_R,3,300,200,0.0143239682039571,0.014212818775233
SC_R,4,400,300,0.0140688877297836,0.0142114437825553
SC_R,5,500,400,0.015316275333604,0.0153665129640703
SC_R,6,600,500,0.0141766402372599,0.0141743680313214
SC_R,7,700,600,0.0132300819110146,0.013171199289929
SC_R,8,800,700,0.0140722954814921,0.0138669829875239
SC_R,9,900,800,0.014998968503701,0.0150663708018893
SC_R,10,1000,900,0.0140761290850162,0.0142047093015439
SC_R,11,1100,1000,0.0142087710362483,0.0142465519769108
SC_R,12,1200,1100,0.0142017650599406,0.0139724944253479
SC_R,13,1300,1200,0.0147056937931924,0.0145679839368242
SC_R,14,1400,1300,0.0169489416271848,0.0170820363381519
SC_R,15,1500,1400,0.0156387827047485,0.0159780661971495
SC_R,16,1600,1500,0.0167268486051961,0.0167349798797704
SC_R,17,1700,1600,0.015224509527274,0.0150992668249896
SC_R,18,1800,1700,0.0161626299297631,0.0160369373475366
SC_R,19,1900,1800,0.0163760496005888,0.0164788769016259
SC_R,20,2000,1900,0.0153811579502058,0.0155073913390041
SC_R,21,2100,2000,0.0145324346596036,0.0146318592097662
SC_R,22,2200,2100,0.015941332772252,0.0159272204481751
SC_R,23,2300,2200,0.0155060874052289,0.0155788399812635
SC_R,24,2400,2300,0.0146492768135152,0.0144612307705669
SC_R,25,2500,2400,0.016450085802629,0.016887977887689
SC_R,26,2600,2500,0.0158616507096139,0.0158768590077341
SC_R,27,2700,2600,0.0155841318294304,0.0156912495694092
SC_R,28,2800,2700,0.0153179423027774,0.0152168426223755
SC_R,29,2900,2800,0.0145223142809447,0.0145701400745017
SC_R,30,3000,2900,0.0162302238754172,0.0163791084529342
SC_R,31,3100,3000,0.0159854245374203,0.0159643946666684
SC_R,32,3200,3100,0.0143599927952063,0.014200059005696
SC_R,33,3300,3200,0.0145767899019588,0.0143446625662466
SC_R,34,3400,3300,0.0150899707201626,0.0151497344348095
SC_R,35,3500,3400,0.0149651765594422,0.0149498197377349
SC_R,36,3600,3500,0.0143849181715544,0.01443091171813
SC_R,37,3700,3600,0.0157202533499968,0.0155607286884257
SC_R,38,3800,3700,0.0154896934939119,0.0151524752037307
SC_R,39,3900,3800,0.0143978420950628,0.0141867120296682
SC_R,40,4000,3900,0.0143871735367373,0.0141470994567322
SC_R,41,4100,4000,0.0151939340443851,0.0150217034873974
SC_R,42,4200,4100,0.0151750556049531,0.0152362535710637
SC_R,43,4300,4200,0.0153135702782653,0.0154249687565379
SC_R,44,4400,4300,0.0160583523276826,0.0158393047744223
VA_R,1,100,0,0.0144232457183602,0.0145899504539907
VA_R,2,200,100,0.0163982938990773,0.016479301676787
VA_R,3,300,200,0.0159720374904862,0.0161096989109609
VA_R,4,400,300,0.016839171178522,0.0168615831336627
VA_R,5,500,400,0.0157750651028974,0.0163763173864408
VA_R,6,600,500,0.0170016523575729,0.0172056891136853
VA_R,7,700,600,0.0166927522121854,0.016760333798058
VA_R,8,800,700,0.0170885351063096,0.0176778529716009
VA_R,9,900,800,0.0165920136861127,0.0170284424237124
Vis1_R,1,100,0,0.0165975426745664,0.0168838216102553
Vis1_R,2,200,100,0.0170227257866089,0.0171606275523876
Vis1_R,3,300,200,0.0166916330758815,0.0164637773121859
Vis1_R,4,400,300,0.0165834398215484,0.0166386160198157
Vis1_R,5,500,400,0.0168600360201058,0.0170164183797922
Vis1_R,6,600,500,0.0163990236365176,0.0162958585923907
Vis1_R,7,700,600,0.0160415834454813,0.0159484850571978
Vis1_R,8,800,700,0.0164809891450615,0.0164683676906184
Vis1_R,9,900,800,0.017033078186991,0.017129108211569
Vis1_R,10,1000,900,0.0161054352096008,0.0159846133190649
Vis2_R,1,100,0,0.0156207456122288,0.0157592554425713
Vis2_R,2,200,100,0.0152446322206712,0.0154852284194614
Vis2_R,3,300,200,0.0152891829278014,0.0154938462737125
Vis2_R,4,400,300,0.0143794742411019,0.0144945192095799
Vis2_R,5,500,400,0.0148646837961225,0.0151571460909331
