label,withinID,end,start,value1,value2
MFN_L,14,1400,1300,0.0200766049763894,0.0200836607181238
MFN_L,15,1500,1400,0.0201442469239308,0.0206768751624733
MFN_L,16,1600,1500,0.021515313211033,0.0222064696305104
MFN_L,17,1700,1600,0.0242524019335527,0.024647377833316
MFN_L,18,1800,1700,0.0217442693923011,0.0222280036771594
MFN_L,19,1900,1800,0.0193401081514431,0.0193351667467798
MON_L,1,100,0,0.0202417744593571,0.0203282613393427
MON_L,2,200,100,0.0200976880719879,0.0200692467174763
MON_L,3,300,200,0.0178229734250339,0.0176299086933904
MON_L,4,400,300,0.0194283011669785,0.0191906139761941
MON_L,5,500,400,0.0220998163038153,0.0222979659368254
MON_L,6,600,500,0.0188920823043002,0.0188802669132911
MON_L,7,700,600,0.0188227633442673,0.018821882368435
MON_L,8,800,700,0.0218599691916865,0.0219069215460212
MON_L,9,900,800,0.0236751754984696,0.0239236209127465
MON_L,10,1000,900,0.0209270902667532,0.0210295227343438
MON_L,11,1100,1000,0.0187679917608077,0.0186555588768668
MON_L,12,1200,1100,0.0231012835238531,0.0232345414989248
MON_L,13,1300,1200,0.0183090356732758,0.0183696404280487
MON_L,14,1400,1300,0.0215520962343866,0.0215682357311115
MON_L,15,1500,1400,0.024266923604233,0.0243674378294551
MON_L,16,1600,1500,0.022174879835951,0.0222590522000779
MON_L,17,1700,1600,0.0216282435629196,0.0222328257636066
MON_L,18,1800,1700,0.0212950890799798,0.0214575776649137
MON_L,19,1900,1800,0.0241693842481456,0.0243794868673558
MON_L,20,2000,1900,0.0227873397296334,0.0228757347066936
MON_L,21,2100,2000,0.0228101895007051,0.0229803817187486
MON_L,22,2200,2100,0.0223180366832954,0.022339390178223
MON_L,23,2300,2200,0.0198802598275453,0.0196202884758679
MON_L,24,2400,2300,0.0220155930382019,0.0220511595607213
MON_L,25,2500,2400,0.0226368287687984,0.022780088838307
SC_L,1,100,0,0.0203857615205222,0.0201459631158722
SC_L,2,200,100,0.0204152774018795,0.0204070116094758
SC_L,3,300,200,0.018112471363358,0.0179405509550256
SC_L,4,400,300,0.0186739946958765,0.0186573529993916
SC_L,5,500,400,0.0203228698225905,0.0204360623170529
SC_L,6,600,500,0.0210451648476128,0.0210525989213323
SC_L,7,700,600,0.0221140923604261,0.0225330897598723
SC_L,8,800,700,0.0193028514903499,0.0192131981735517
SC_L,9,900,800,0.0233845027437781,0.0232713902227902
SC_L,10,1000,900,0.0198537788565159,0.019711368370669
SC_L,11,1100,1000,0.0201483981876264,0.0198605296352308
SC_L,12,1200,1100,0.0203185264226083,0.019990431958639
SC_L,13,1300,1200,0.02012614226983,0.0200330014736666
SC_L,14,1400,1300,0.023765381050475,0.0237779651722019
SC_L,15,1500,1400,0.0245633088349983,0.0245167971596914
SC_L,16,1600,1500,0.0229297642197844,0.0229398739710753
SC_L,17,1700,1600,0.0236775930464693,0.0240575669834589
SC_L,18,1800,1700,0.0240176703964528,0.0240346143672983
SC_L,19,1900,1800,0.0232866434261359,0.0234401765369198
SC_L,20,2000,1900,0.0204487503200171,0.0204435978722848
SC_L,21,2100,2000,0.0220067665373304,0.0218502895054021
SC_L,22,2200,2100,0.0223946672626735,0.0224420788906756
SC_L,23,2300,2200,0.0213490792500299,0.0211733961175669
SC_L,24,2400,2300,0.0235254323774408,0.0232460595392273
SC_L,25,2500,2400,0.0238987334867284,0.0240594083597142
SC_L,26,2600,2500,0.0221478920174459,0.0222835196576047
SC_L,27,2700,2600,0.0194140570085544,0.0194056546294882
SC_L,28,2800,2700,0.0206153902931134,0.0205449523857788
SC_L,29,2900,2800,0.0235532280915831,0.023521485630888
SC_L,30,3000,2900,0.0201609654954558,0.0203045956938088
SC_L,31,3100,3000,0.0214540505659011,0.0216718189790227
SC_L,32,3200,3100,0.0232445289931855,0.0234588097299851
SC_L,33,3300,3200,0.0225965002017805,0.0226819860877182
SC_L,34,3400,3300,0.0231226585090875,0.0229927907155304
SC_L,35,3500,3400,0.0204528869719343,0.0201930750766685
SC_L,36,3600,3500,0.0214425206607907,0.0210329720316416
SC_L,37,3700,3600,0.0214418829856034,0.0213100469906331
SC_L,38,3800,3700,0.0210379742442465,0.0207506302716334
SC_L,39,3900,3800,0.0219769473660911,0.0219565662507889
SC_L,40,4000,3900,0.023262420914909,0.0228620695443669
SC_L,41,4100,4000,0.0223243845486294,0.022102316510134
SC_L,42,4200,4100,0.0223700912058256,0.021942689836983
SC_L,43,4300,4200,0.0223463754516253,0.0222127278115585
SC_L,44,4400,4300,0.0215826696614821,0.02141374423199
SC_L,45,4500,4400,0.0232231778874835,0.022998803789057
SC_L,46,4600,4500,0.0226029184551481,0.022536924550981
VA_L,1,100,0,0.0192995588206734,0.019092681517856
VA_L,2,200,100,0.0221961001294131,0.0220823382434123
VA_L,3,300,200,0.02277336305975,0.0229145038525277
VA_L,4,400,300,0.0229111049101592,0.0230240484487473
VA_L,5,500,400,0.0211856181214008,0.0214065863551404
VA_L,6,600,500,0.0206982889253379,0.0208871764294
VA_L,7,700,600,0.022262926049253,0.0225155478065491
VA_L,8,800,700,0.0208024053206705,0.0209785559789826
VA_L,9,900,800,0.0194809363717381,0.0194804285792023
Vis1_L,1,100,0,0.0216345926715958,0.021554120407082
Vis1_L,2,200,100,0.0243494911357682,0.0243173626868536
Vis1_L,3,300,200,0.0236037045573501,0.0233672553927956
Vis1_L,4,400,300,0.0227516052686447,0.0228947222470142
Vis1_L,5,500,400,0.0205953746947392,0.0206555959593111
Vis1_L,6,600,500,0.0230468705203763,0.0232667781401887
Vis1_L,7,700,600,0.0213613055832109,0.021581728109939
Vis1_L,8,800,700,0.0235090093041144,0.0236439472392963
Vis2_L,1,100,0,0.0195912074624057,0.0198659837962241
Vis2_L,2,200,100,0.0216978308998838,0.0218973623767065
Vis2_L,3,300,200,0.0193415020539379,0.0195087782821877
Vis2_L,4,400,300,0.0204160303273091,0.0205033241587972
DMN_R,1,100,0,0.0196816548424607,0.0196521805006123
DMN_R,2,200,100,0.0190639665390559,0.0189283239174971
DMN_R,3,300,200,0.0164338310641233,0.0165534340850346
DMN_R,4,400,300,0.0188438756195083,0.0187453133953921
DMN_R,5,500,400,0.0211424587169609,0.0213107610386884
DMN_R,6,600,500,0.0228458798616573,0.0231877460569112
DMN_R,7,700,600,0.0210548854218509,0.0207837005566609
DMN_R,8,800,700,0.0225136809946393,0.0224733706173903
DMN_R,9,900,800,0.0211214267744952,0.0209351870072684
DMN_R,10,1000,900,0.0224832467255647,0.022364911678589
DMN_R,11,1100,1000,0.0207262648210364,0.0206900989825936
FPN_R,1,100,0,0.0179423840187775,0.0177998267895169
FPN_R,2,200,100,0.0195919012865987,0.0195233143953527
FPN_R,3,300,200,0.0173972208100136,0.0173375990844145
FPN_R,4,400,300,0.017741190598444,0.0175170810540585
FPN_R,5,500,400,0.0183803182677308,0.0181522833976428
FPN_R,6,600,500,0.0182778374546921,0.018123470292569
FPN_R,7,700,600,0.0203261616116114,0.0203470595974445
FPN_R,8,800,700,0.0186946774119673,0.0185673244079956
FPN_R,9,900,800,0.0189309853971528,0.0188109048654263
FPN_R,10,1000,900,0.0192781147159532,0.0190301925648802
FPN_R,11,1100,1000,0.0189210727884059,0.0190075004040147
FPN_R,12,1200,1100,0.0198235227496481,0.0197630229252604
FPN_R,13,1300,1200,0.0214374076960271,0.0215312487859907
FPN_R,14,1400,1300,0.0213411171679861,0.0215458430020607
FPN_R,15,1500,1400,0.0217000713219017,0.0218411367188799
FPN_R,16,1600,1500,0.0214568097159073,0.021512580905047
FPN_R,17,1700,1600,0.0199564762774039,0.0200363337668249
FPN_R,18,1800,1700,0.0205355877877278,0.020430753814986
FPN_R,19,1900,1800,0.0194236270994408,0.0192584450853039
MFN_R,1,100,0,0.0179826879502938,0.0178841686935117
MFN_R,2,200,100,0.0182225614680852,0.0179703771770443
MFN_R,3,300,200,0.0198617480960656,0.0198698419089931
MFN_R,4,400,300,0.0193861119426477,0.0194838082265825
MFN_R,5,500,400,0.0212355485612211,0.0217556031331979
MFN_R,6,600,500,0.0244347438427395,0.0247522701157776
MFN_R,7,700,600,0.0212033790189443,0.0216245954220073
MFN_R,8,800,700,0.0204453399241772,0.020555123226863
MFN_R,9,900,800,0.0220252265566142,0.0224121218140587
MFN_R,10,1000,900,0.0235627039372751,0.0239837395761625
MON_R,1,100,0,0.0199326939032963,0.020001853451932
MON_R,2,200,100,0.0187889414255863,0.0186489710094834
MON_R,3,300,200,0.0194608496522985,0.0193483728073511
MON_R,4,400,300,0.0183900727612119,0.0183685716914958
MON_R,5,500,400,0.01816638288829,0.0180487619408673
MON_R,6,600,500,0.0198407135172609,0.0197876633233155
MON_R,7,700,600,0.0222558084678011,0.0224888530017121
MON_R,8,800,700,0.0215682483695409,0.0213698870673125
MON_R,9,900,800,0.0234583363102279,0.0234288983537536
MON_R,10,1000,900,0.0213141625959967,0.0213428229052455
MON_R,11,1100,1000,0.0182902202677261,0.0183096037376021
MON_R,12,1200,1100,0.022552764510172,0.0225162225484298
MON_R,13,1300,1200,0.0204308973960633,0.0203994308028265
MON_R,14,1400,1300,0.022338757717607,0.0224179230115693
MON_R,15,1500,1400,0.0205037271214259,0.0203661913987778
MON_R,16,1600,1500,0.0218557781065356,0.0218775773465533
MON_R,17,1700,1600,0.0217702784031559,0.0218000476673297
MON_R,18,1800,1700,0.0217160602313045,0.0219886523645989
MON_R,19,1900,1800,0.0239991955190988,0.0239410667174257
MON_R,20,2000,1900,0.0233966880921132,0.0236084804876131
MON_R,21,2100,2000,0.0197053200225988,0.019652066876029
MON_R,22,2200,2100,0.0200017082975384,0.0198704705507509
MON_R,23,2300,2200,0.0215570389926887,0.0214541799978958
MON_R,24,2400,2300,0.022116700689732,0.0219324570360866
MON_R,25,2500,2400,0.0206028057569404,0.0206180928480679
SC_R,1,100,0,0.019914249638945,0.0200359182346991
SC_R,2,200,100,0.018523163522142,0.0185331658491872
SC_R,3,300,200,0.019812582525552,0.0195376190168244
SC_R,4,400,300,0.019987609941023,0.0200550308519784
SC_R,5,500,400,0.0207085122757653,0.0205904056747533
SC_R,6,600,500,0.0191134216971193,0.0188947596162221
SC_R,7,700,600,0.0181425699719578,0.0181715475258392
SC_R,8,800,700,0.0193562782432129,0.019249862848944
SC_R,9,900,800,0.0213492371496431,0.0216276131064255
SC_R,10,1000,900,0.0186626627692478,0.0186416160834145
SC_R,11,1100,1000,0.0194107411138169,0.0193624690491412
SC_R,12,1200,1100,0.0202860573967896,0.0200377574991012
SC_R,13,1300,1200,0.0202602468240894,0.0200362998549576
SC_R,14,1400,1300,0.0236303773018322,0.0237028127485576
SC_R,15,1500,1400,0.0229354027367749,0.0229460506770458
SC_R,16,1600,1500,0.0236656755232818,0.0236920226026637
SC_R,17,1700,1600,0.0223291941798022,0.0220597657290325
SC_R,18,1800,1700,0.0230611424313929,0.0228464471065538
SC_R,19,1900,1800,0.0233464467418637,0.0230846343066464
SC_R,20,2000,1900,0.0224179058720604,0.022439885774453
SC_R,21,2100,2000,0.0205039173856106,0.0204117006218082
SC_R,22,2200,2100,0.0223164078325902,0.0223915640826404
SC_R,23,2300,2200,0.0207980372911501,0.0206269171435192
SC_R,24,2400,2300,0.0213224534705397,0.0211209074487555
SC_R,25,2500,2400,0.0228104746456868,0.0229355844413404
SC_R,26,2600,2500,0.0219596402764317,0.0219576350545149
SC_R,27,2700,2600,0.0215803836571423,0.0217585153070187
SC_R,28,2800,2700,0.022236036652651,0.0222080380933808
SC_R,29,2900,2800,0.0200619457590194,0.0199500854117797
SC_R,30,3000,2900,0.0234332636619942,0.0235214587489924
SC_R,31,3100,3000,0.0227659772086314,0.0224957708335472
SC_R,32,3200,3100,0.0207074411862291,0.0205485577618781
SC_R,33,3300,3200,0.0208995276847233,0.0207698436439231
SC_R,34,3400,3300,0.0209525695143609,0.02083596307851
SC_R,35,3500,3400,0.0217039547834053,0.0215740033266194
SC_R,36,3600,3500,0.0206828212451066,0.0205235568803205
SC_R,37,3700,3600,0.0222429803722515,0.0219264548605495
SC_R,38,3800,3700,0.0223023553047287,0.021986068618789
SC_R,39,3900,3800,0.0217599291832866,0.0215681037051611
SC_R,40,4000,3900,0.021311714831917,0.0212918478084206
SC_R,41,4100,4000,0.0221605151741498,0.0220860373953339
SC_R,42,4200,4100,0.0225636683045691,0.0225188926662925
SC_R,43,4300,4200,0.022259446729124,0.0220462476596235
SC_R,44,4400,4300,0.0226862945921449,0.0225316670536218
VA_R,1,100,0,0.0188371019873945,0.0188558233323304
VA_R,2,200,100,0.0213979348201296,0.0214553836579506
VA_R,3,300,200,0.0227606982424204,0.0228538053420447
VA_R,4,400,300,0.0215791492184814,0.0216725856497355
VA_R,5,500,400,0.0217975429334563,0.0220072664552181
VA_R,6,600,500,0.0222001373378864,0.0226448212219176
VA_R,7,700,600,0.0227231632444091,0.0230105161072663
VA_R,8,800,700,0.021114494925426,0.0214104185516138
VA_R,9,900,800,0.020998555140714,0.0212523169187054
Vis1_R,1,100,0,0.0214072682954032,0.021382561336626
Vis1_R,2,200,100,0.0232700062137206,0.0232717214453758
Vis1_R,3,300,200,0.0228156480609756,0.0229788616805142
Vis1_R,4,400,300,0.0193530635184453,0.0194154652548463
Vis1_R,5,500,400,0.021437424090895,0.0215062619239921
Vis1_R,6,600,500,0.0224845633137883,0.0226836646782978
Vis1_R,7,700,600,0.0206837574035905,0.0210208729338122
Vis1_R,8,800,700,0.0228015778337086,0.0227872309908839
Vis1_R,9,900,800,0.022704507935615,0.0228165393400502
Vis1_R,10,1000,900,0.0227127192312385,0.0225091959162877
Vis2_R,1,100,0,0.0217730428906871,0.021884935095377
Vis2_R,2,200,100,0.0198245370523793,0.0199417021993243
Vis2_R,3,300,200,0.0200153658657244,0.0201652191226863
Vis2_R,4,400,300,0.0194298738041337,0.0195339185851933
Vis2_R,5,500,400,0.0204398953451316,0.0204814240565765
