label,withinID,end,start,value1,value2
Vis1_L,5,500,400,0.0194665789070194,0.0193887449914971
Vis1_L,6,600,500,0.0168075718165851,0.016721864521521
Vis1_L,7,700,600,0.016655948033451,0.0170202731465562
Vis1_L,8,800,700,0.0179442638413415,0.017858320396331
Vis2_L,1,100,0,0.0216769145111344,0.022165661824319
Vis2_L,2,200,100,0.0195875977783644,0.0197195721105853
Vis2_L,3,300,200,0.0208478110706606,0.021003577912995
DMN_R,1,100,0,0.0177271887588077,0.0178883357644876
DMN_R,2,200,100,0.0209182631451595,0.0206813953927922
DMN_R,3,300,200,0.0200545190672322,0.0198154979280799
DMN_R,4,400,300,0.0201347633477985,0.0199215825626571
DMN_R,5,500,400,0.0149516743942767,0.0148855185233855
DMN_R,6,600,500,0.0197035768030886,0.019626881887165
DMN_R,7,700,600,0.0172104037610693,0.0171614304645433
DMN_R,8,800,700,0.0197527202650217,0.0192485663214167
DMN_R,9,900,800,0.0198154712241136,0.0199126697697226
DMN_R,10,1000,900,0.0159889658759284,0.015983890767609
FPN_R,1,100,0,0.0177559505449337,0.0177572560715607
FPN_R,2,200,100,0.0186455744789793,0.0188406738431576
FPN_R,3,300,200,0.0177236324865747,0.0173775689716718
FPN_R,4,400,300,0.0171380977127722,0.0168708422764511
FPN_R,5,500,400,0.0188774871043453,0.0187312521234555
FPN_R,6,600,500,0.0158459677617888,0.015778515197541
FPN_R,7,700,600,0.0168382594020186,0.016527054418028
FPN_R,8,800,700,0.0195501406217456,0.0189724748406994
FPN_R,9,900,800,0.0164754378099591,0.0162033984538478
FPN_R,10,1000,900,0.0171064415345549,0.0168153525729561
FPN_R,11,1100,1000,0.0161400684338372,0.0157791108271185
FPN_R,12,1200,1100,0.0186329088944186,0.018248438005763
FPN_R,13,1300,1200,0.0178667831479569,0.0177581937261375
FPN_R,14,1400,1300,0.0214572859063504,0.0214449892818056
FPN_R,15,1500,1400,0.020304445720497,0.0197434203660122
FPN_R,16,1600,1500,0.0179052386551697,0.0173172637768266
FPN_R,17,1700,1600,0.0177785564827012,0.017507116486053
FPN_R,18,1800,1700,0.0187267095400813,0.0184800875304997
FPN_R,19,1900,1800,0.0197399666355606,0.0199022658960048
MFN_R,1,100,0,0.0190476898786651,0.0188395940032455
MFN_R,2,200,100,0.0195996091815542,0.0191967624582264
MFN_R,3,300,200,0.0196240639578691,0.0190853231128871
MFN_R,4,400,300,0.0195982990347333,0.0196545540690463
MFN_R,5,500,400,0.0178275872256391,0.0174953373861149
MFN_R,6,600,500,0.0191740896355434,0.0192289375516921
MFN_R,7,700,600,0.0200029802251007,0.0195692194977845
MFN_R,8,800,700,0.0194038862657966,0.0191058526942533
MFN_R,9,900,800,0.0192107232319224,0.0187256801721132
MFN_R,10,1000,900,0.0177815236778252,0.017565584334341
MON_R,1,100,0,0.0182431303588012,0.0180614884689169
MON_R,2,200,100,0.0183828810312358,0.0181454286657386
MON_R,3,300,200,0.0178816064581027,0.0178364445854734
MON_R,4,400,300,0.0167848141478859,0.0166824639531114
MON_R,5,500,400,0.0161071614097629,0.016070140504025
MON_R,6,600,500,0.0165241256614638,0.0166331941197355
MON_R,7,700,600,0.0156746781803541,0.0154609190300917
MON_R,8,800,700,0.0163851767263671,0.0163763063753009
MON_R,9,900,800,0.0157478426559718,0.0156854034932125
MON_R,10,1000,900,0.0157784031381856,0.0155246769735109
MON_R,11,1100,1000,0.0166709373725864,0.0170897728159464
MON_R,12,1200,1100,0.0169929089924064,0.0167269306386764
MON_R,13,1300,1200,0.0159841158326607,0.0159326662624012
MON_R,14,1400,1300,0.0165653959347881,0.0168294574201219
MON_R,15,1500,1400,0.016146462899408,0.0163461808146351
MON_R,16,1600,1500,0.0192592520212576,0.0200154787214563
MON_R,17,1700,1600,0.018503168532128,0.0188144581406637
MON_R,18,1800,1700,0.0187107253465794,0.0190236975543539
MON_R,19,1900,1800,0.0162400386887662,0.0161553622125385
MON_R,20,2000,1900,0.017683043764637,0.0179173986085369
MON_R,21,2100,2000,0.0173744675656266,0.0173404993426383
MON_R,22,2200,2100,0.0178310441487739,0.0176926773992108
MON_R,23,2300,2200,0.018292055415908,0.0183616651055023
SC_R,1,100,0,0.0177791664544614,0.0177706178150364
SC_R,2,200,100,0.0155570111298173,0.0152731435559714
SC_R,3,300,200,0.0165602888704935,0.016852578807437
SC_R,4,400,300,0.0161386386837303,0.0159638459742628
SC_R,5,500,400,0.0198152313742173,0.0199495458144079
SC_R,6,600,500,0.0165345725169597,0.0162815774434479
SC_R,7,700,600,0.016333193292193,0.01627114412227
SC_R,8,800,700,0.0164809718767251,0.0166430409661261
SC_R,9,900,800,0.0165417317545923,0.0167826566792378
SC_R,10,1000,900,0.0193117561789037,0.0192815881254105
SC_R,11,1100,1000,0.020373445574499,0.0207018162291805
SC_R,12,1200,1100,0.0178421560737266,0.017671613103248
SC_R,13,1300,1200,0.0216566282696889,0.0218893204035445
SC_R,14,1400,1300,0.018719198058973,0.0185561278105067
SC_R,15,1500,1400,0.0166733949866664,0.0167738792018147
SC_R,16,1600,1500,0.0202321893079727,0.0201473356631747
SC_R,17,1700,1600,0.0153640143453244,0.0152577191681352
SC_R,18,1800,1700,0.0160160446524599,0.0158193526781867
SC_R,19,1900,1800,0.0213651556350964,0.021764483711301
SC_R,20,2000,1900,0.0191724671135638,0.0192024367839742
SC_R,21,2100,2000,0.0201079669549713,0.0203626236739397
SC_R,22,2200,2100,0.0202877845610443,0.0205982441984198
SC_R,23,2300,2200,0.0206386834320022,0.0209363797711475
SC_R,24,2400,2300,0.0208091504841617,0.0216170945688729
SC_R,25,2500,2400,0.0206422450684501,0.0207738294348094
SC_R,26,2600,2500,0.02106108981813,0.0210118319208575
SC_R,27,2700,2600,0.018709959287731,0.0185602317689002
SC_R,28,2800,2700,0.019535403800311,0.0195959653113992
SC_R,29,2900,2800,0.0206138305326967,0.0210449003839899
SC_R,30,3000,2900,0.020259716236552,0.0204282900915169
SC_R,31,3100,3000,0.019827149219359,0.0200305224413756
SC_R,32,3200,3100,0.0165000881956429,0.0163492973033144
SC_R,33,3300,3200,0.0192528123748211,0.0193067945403654
SC_R,34,3400,3300,0.0174082335365259,0.0176279325291512
SC_R,35,3500,3400,0.0186876529132941,0.0187586540978279
SC_R,36,3600,3500,0.0168647593180126,0.0171962507514895
SC_R,37,3700,3600,0.0192285901458384,0.0195664048557289
SC_R,38,3800,3700,0.0166472778186218,0.0163461435080383
SC_R,39,3900,3800,0.0184820597955745,0.0188003927883467
VA_R,1,100,0,0.0151737999429981,0.0156725979853239
VA_R,2,200,100,0.0176301822333079,0.0178741702985717
VA_R,3,300,200,0.015045067960447,0.0153742132288462
VA_R,4,400,300,0.0167035765156724,0.0171738749695515
VA_R,5,500,400,0.0190337058322743,0.0190575489584752
VA_R,6,600,500,0.0197270149124802,0.0197842658490025
VA_R,7,700,600,0.0176634769684762,0.0175290658619788
VA_R,8,800,700,0.0169098672548487,0.0167772260479157
VA_R,9,900,800,0.0168665156770077,0.0172185496257516
Vis1_R,1,100,0,0.0172205217855064,0.0169235465051924
Vis1_R,2,200,100,0.0187499759765577,0.0185564713611514
Vis1_R,3,300,200,0.0180016733465365,0.0176827712250819
Vis1_R,4,400,300,0.0182425559209152,0.0182419486590241
Vis1_R,5,500,400,0.0179113836370742,0.017653100266766
Vis1_R,6,600,500,0.0175264394013749,0.0173920559592095
Vis1_R,7,700,600,0.0170329249572041,0.0167558734464324
Vis1_R,8,800,700,0.0194358159637526,0.0197068932852872
Vis1_R,9,900,800,0.0184974402816625,0.0184980706052409
Vis2_R,1,100,0,0.0175062531523244,0.0173064986128098
Vis2_R,2,200,100,0.0190758990439456,0.0188180887233843
Vis2_R,3,300,200,0.0186535391590964,0.0186820451788709
Vis2_R,4,400,300,0.0202845566869618,0.0204437554912716
