label,withinID,end,start,value1,value2
DMN_R,10,1000,900,0.0166822704594047,0.0167155283256166
FPN_R,1,100,0,0.0170497700570789,0.0170607321752048
FPN_R,2,200,100,0.0187582402984787,0.0187920064593389
FPN_R,3,300,200,0.0178161924200884,0.01772881292673
FPN_R,4,400,300,0.0174719942556844,0.0173971005624559
FPN_R,5,500,400,0.0189203575455268,0.0188811561974423
FPN_R,6,600,500,0.0159350697481934,0.016056698084308
FPN_R,7,700,600,0.0164822238359158,0.0164332833749184
FPN_R,8,800,700,0.0186134329451759,0.0186451525018154
FPN_R,9,900,800,0.0168791987388546,0.0169821728833271
FPN_R,10,1000,900,0.0170667469529092,0.0167509817554692
FPN_R,11,1100,1000,0.0158575444123584,0.0158138821998773
FPN_R,12,1200,1100,0.0186164713706416,0.0184863904612772
FPN_R,13,1300,1200,0.0173908534043482,0.0172107028854991
FPN_R,14,1400,1300,0.019867471421156,0.0196736451116334
FPN_R,15,1500,1400,0.0196908787829548,0.0195545134457446
FPN_R,16,1600,1500,0.0160306208505322,0.0160359906957513
FPN_R,17,1700,1600,0.0164029394002805,0.0162885304104114
FPN_R,18,1800,1700,0.0168232846371713,0.0166277514136423
FPN_R,19,1900,1800,0.0176647665944851,0.0173150509658172
MFN_R,1,100,0,0.0170551569662119,0.0168371102136727
MFN_R,2,200,100,0.0188068701890383,0.0186249338166579
MFN_R,3,300,200,0.0185444513111117,0.0184039943084402
MFN_R,4,400,300,0.0174078982638603,0.0171680501886887
MFN_R,5,500,400,0.018237856699047,0.0179697766475617
MFN_R,6,600,500,0.0185134132593253,0.0185203961061665
MFN_R,7,700,600,0.0184983230390866,0.0183853713501117
MFN_R,8,800,700,0.018639382865544,0.0185773910462678
MFN_R,9,900,800,0.0191497906447318,0.0189903036400568
MFN_R,10,1000,900,0.0166556652421804,0.0162155794883089
MON_R,1,100,0,0.0158619452878458,0.0157831537428193
MON_R,2,200,100,0.016509149708815,0.0162550721401106
MON_R,3,300,200,0.0156559700855412,0.0153048926286798
MON_R,4,400,300,0.0144737163282398,0.0144046313083594
MON_R,5,500,400,0.0132665633294943,0.0133182421669128
MON_R,6,600,500,0.0145964418751935,0.0144822849441317
MON_R,7,700,600,0.0133518307577276,0.0132182148088226
MON_R,8,800,700,0.0135686405556043,0.0135757026093589
MON_R,9,900,800,0.0140061984045215,0.0140157709726342
MON_R,10,1000,900,0.0137552331273954,0.0137127789515455
MON_R,11,1100,1000,0.014425129266412,0.0143421870430763
MON_R,12,1200,1100,0.0151020218524521,0.0151294241202926
MON_R,13,1300,1200,0.0144320939490822,0.0142673837347521
MON_R,14,1400,1300,0.0148416271894242,0.0145517163526585
MON_R,15,1500,1400,0.0157033898854257,0.0155511226062475
MON_R,16,1600,1500,0.0168367318719553,0.01681778655106
MON_R,17,1700,1600,0.0161743089856363,0.0161259847322171
MON_R,18,1800,1700,0.0167011489117092,0.0166434316039019
MON_R,19,1900,1800,0.0146478741976077,0.0145582634272418
MON_R,20,2000,1900,0.0168810032478498,0.0169358642572826
MON_R,21,2100,2000,0.0162081311393554,0.0162712016224229
MON_R,22,2200,2100,0.0159384171528701,0.0160952913006615
MON_R,23,2300,2200,0.0161341651591894,0.016183195416691
SC_R,1,100,0,0.016796959011864,0.0167692498779099
SC_R,2,200,100,0.0147321397705224,0.014720045885714
SC_R,3,300,200,0.0157046289900511,0.0156739024282739
SC_R,4,400,300,0.014660909964943,0.0145669133479677
SC_R,5,500,400,0.0171804949194142,0.0173156145555657
SC_R,6,600,500,0.0147981399079787,0.014974613136392
SC_R,7,700,600,0.0154369440456907,0.0153277808558906
SC_R,8,800,700,0.0152771779344377,0.0154055438114893
SC_R,9,900,800,0.0158444617922581,0.015519237317127
SC_R,10,1000,900,0.0172026681558149,0.0171931598638702
SC_R,11,1100,1000,0.0175560757652897,0.0177070606127895
SC_R,12,1200,1100,0.0194696958589283,0.019439272694588
SC_R,13,1300,1200,0.0184400062377286,0.0183808118807911
SC_R,14,1400,1300,0.0179051357865101,0.0180653492194522
SC_R,15,1500,1400,0.0160532425409892,0.0157951832911237
SC_R,16,1600,1500,0.017975727842203,0.0178585235918852
SC_R,17,1700,1600,0.0158947338296277,0.0156868517878794
SC_R,18,1800,1700,0.0188191254914294,0.0190563017584093
SC_R,19,1900,1800,0.0193641950174018,0.0193973530244128
SC_R,20,2000,1900,0.0188010193607445,0.0189951805895237
SC_R,21,2100,2000,0.0174879229516655,0.0177110193773333
