label,withinID,end,start,value1,value2
MON_L,6,600,500,0.0188066035791644,0.0186467911324849
MON_L,7,700,600,0.0208902440356296,0.0208208705481755
MON_L,8,800,700,0.022123359945875,0.022367237709363
MON_L,9,900,800,0.0171740505765602,0.0172298063221176
MON_L,10,1000,900,0.0204514576070893,0.0205414699679183
MON_L,11,1100,1000,0.0199900266428609,0.0197952475363724
MON_L,12,1200,1100,0.021980383663362,0.0221580358578397
MON_L,13,1300,1200,0.0233885850573344,0.0235810687625385
MON_L,14,1400,1300,0.0197022858332005,0.0197752737139161
MON_L,15,1500,1400,0.0220486162896429,0.0225323056184999
MON_L,16,1600,1500,0.022839015021635,0.0230744900713161
MON_L,17,1700,1600,0.0235221051091077,0.0240144468721059
MON_L,18,1800,1700,0.0241020955740784,0.0245335669506659
MON_L,19,1900,1800,0.021742781543511,0.0220840388883054
SC_L,1,100,0,0.0240180549676332,0.0243745716201642
SC_L,2,200,100,0.0175430282161978,0.0170175059704446
SC_L,3,300,200,0.0169464184664876,0.0167444110659861
SC_L,4,400,300,0.01860589043272,0.018651343304264
SC_L,5,500,400,0.024132419408889,0.0245903441057762
SC_L,6,600,500,0.0202473623840276,0.0204146052665498
SC_L,7,700,600,0.018976113850636,0.0190156131295257
SC_L,8,800,700,0.0179129326810689,0.0175739165677422
SC_L,9,900,800,0.0188411821085364,0.0186873347669952
SC_L,10,1000,900,0.0210396816455651,0.0212014259779204
SC_L,11,1100,1000,0.0186119697204972,0.0183738288903244
SC_L,12,1200,1100,0.0204333320226074,0.0205467344442314
SC_L,13,1300,1200,0.0224060509838598,0.0223587847001161
SC_L,14,1400,1300,0.0222860063606253,0.0227260835858917
SC_L,15,1500,1400,0.0202955278691146,0.0206803307924884
SC_L,16,1600,1500,0.0241833349303232,0.0248269874491805
SC_L,17,1700,1600,0.0208626667197811,0.0210801279657279
SC_L,18,1800,1700,0.0192904482407922,0.0195602542197349
SC_L,19,1900,1800,0.0224485319686696,0.022397215248175
VA_L,1,100,0,0.0222732416554963,0.0226053910946646
VA_L,2,200,100,0.0215715323974341,0.0219300354685667
VA_L,3,300,200,0.0218734049189519,0.0220414489840692
VA_L,4,400,300,0.0189510965419564,0.0190618312382472
VA_L,5,500,400,0.0205442368131604,0.0207072264447931
VA_L,6,600,500,0.0208424953953005,0.0211393401707381
VA_L,7,700,600,0.0194588778598373,0.0194103921827898
Vis1_L,1,100,0,0.0171131700896732,0.0172007299569815
Vis1_L,2,200,100,0.0172249019469789,0.0173004360487936
Vis1_L,3,300,200,0.017182863046987,0.0174547549016531
Vis1_L,4,400,300,0.0170313915324906,0.0173619087917106
Vis1_L,5,500,400,0.018967647940982,0.0188549709480529
Vis1_L,6,600,500,0.0167495613669982,0.016539611600833
Vis1_L,7,700,600,0.0187798969522038,0.0182265702873803
Vis1_L,8,800,700,0.0198147499302233,0.0195928814822302
Vis2_L,1,100,0,0.0230526690266802,0.0232793316907319
Vis2_L,2,200,100,0.0211381076080709,0.021150442418985
Vis2_L,3,300,200,0.0223696565631162,0.0224538871197255
DMN_R,1,100,0,0.0194189061714691,0.0193433966916161
DMN_R,2,200,100,0.0203979923722104,0.0200471441681202
DMN_R,3,300,200,0.019365062911636,0.0190763326105491
DMN_R,4,400,300,0.021054178274069,0.021147107889522
DMN_R,5,500,400,0.0157112373103202,0.0158131010302788
DMN_R,6,600,500,0.0197312874972181,0.0194983920490127
DMN_R,7,700,600,0.0172803087547416,0.0173204059418855
DMN_R,8,800,700,0.0212364311294465,0.0210296614494645
DMN_R,9,900,800,0.019648305885659,0.0193926626373622
DMN_R,10,1000,900,0.0160392319628063,0.0162577147489236
FPN_R,1,100,0,0.0173803430924346,0.0175316628949148
FPN_R,2,200,100,0.018856559511728,0.0188974858100848
FPN_R,3,300,200,0.0172710936104786,0.0171838312058736
FPN_R,4,400,300,0.0174660453616344,0.017334304633549
FPN_R,5,500,400,0.0200218865618818,0.0200445529739338
FPN_R,6,600,500,0.0158499042123568,0.0157926953468728
FPN_R,7,700,600,0.0167089369788344,0.0163791865072658
FPN_R,8,800,700,0.019171635889602,0.0191686601132035
FPN_R,9,900,800,0.0168872919672202,0.0169485348918803
FPN_R,10,1000,900,0.0166026070314073,0.0165049447194665
FPN_R,11,1100,1000,0.0151776896015548,0.015340319041713
FPN_R,12,1200,1100,0.0176282619874444,0.0179249815498086
FPN_R,13,1300,1200,0.0177430912074402,0.0174967929052642
FPN_R,14,1400,1300,0.0212565375941573,0.021174953410942
FPN_R,15,1500,1400,0.02218447515437,0.0223887672379326
FPN_R,16,1600,1500,0.0187860718179565,0.0184249335631691
FPN_R,17,1700,1600,0.0188759373623443,0.0185901884571748
FPN_R,18,1800,1700,0.0191702503922042,0.0188231593796245
FPN_R,19,1900,1800,0.0192798174248445,0.0190811234300469
MFN_R,1,100,0,0.0189164766242691,0.0185410340595782
MFN_R,2,200,100,0.0207417371140354,0.0205490303866587
MFN_R,3,300,200,0.0204923568933616,0.0205824661073299
MFN_R,4,400,300,0.0192146133529283,0.0189379719853899
MFN_R,5,500,400,0.0181856547731421,0.0179478332779238
MFN_R,6,600,500,0.0201219871113398,0.019649402246197
MFN_R,7,700,600,0.0191737960836788,0.018916164670261
MFN_R,8,800,700,0.0200900278865151,0.0196652395694394
MFN_R,9,900,800,0.0193906186331137,0.0192202167039162
MFN_R,10,1000,900,0.0184381429426922,0.0181868603898371
MON_R,1,100,0,0.0172369854541086,0.0169930296477125
MON_R,2,200,100,0.0180739103731253,0.0177052918197397
MON_R,3,300,200,0.0172026281878311,0.0169615304159002
MON_R,4,400,300,0.0159192563074863,0.0157393499077018
MON_R,5,500,400,0.0140862260110601,0.0140678612371126
MON_R,6,600,500,0.0155792871438952,0.0154692774543063
MON_R,7,700,600,0.014483695721762,0.0144521274984382
MON_R,8,800,700,0.0150450749664006,0.0148396578834025
MON_R,9,900,800,0.0150427761333889,0.0150365174852893
MON_R,10,1000,900,0.0146195702209144,0.014534245633166
MON_R,11,1100,1000,0.0158937058122015,0.015864481824171
MON_R,12,1200,1100,0.0165384438769512,0.0165736253582481
MON_R,13,1300,1200,0.0160503801596912,0.0162101822938034
MON_R,14,1400,1300,0.0166987192527666,0.0167638608655689
MON_R,15,1500,1400,0.0174445064884398,0.0175552610501809
MON_R,16,1600,1500,0.017674284328836,0.0177484459495425
MON_R,17,1700,1600,0.017303644612063,0.0172523502290794
MON_R,18,1800,1700,0.0177196087114716,0.01793930490752
MON_R,19,1900,1800,0.0157918331643614,0.01578309311303
MON_R,20,2000,1900,0.0182018685646724,0.0182569883322198
MON_R,21,2100,2000,0.017796297695242,0.0177093541941064
MON_R,22,2200,2100,0.0185119582414016,0.0185925065743355
MON_R,23,2300,2200,0.0184805015161853,0.0186232424660754
SC_R,1,100,0,0.0188609392015665,0.0189908604588431
SC_R,2,200,100,0.0160649765148682,0.0157913039907196
SC_R,3,300,200,0.0179019442657512,0.0177938881793687
SC_R,4,400,300,0.0159150204362982,0.01586406443023
SC_R,5,500,400,0.019259253878013,0.0196170072578306
SC_R,6,600,500,0.0165812206185584,0.0165215454517578
SC_R,7,700,600,0.017158742728801,0.0172409208922721
SC_R,8,800,700,0.0169558348306793,0.0170136651366999
SC_R,9,900,800,0.0174864039673937,0.0175369173502361
SC_R,10,1000,900,0.0197235501125244,0.0195205242565972
SC_R,11,1100,1000,0.0190932639843785,0.0194151689492145
SC_R,12,1200,1100,0.0214549033380817,0.0211956755394507
SC_R,13,1300,1200,0.0202152603332436,0.0203185933855445
SC_R,14,1400,1300,0.0202026175400223,0.0204429667386549
SC_R,15,1500,1400,0.0166711608769629,0.0169402615986237
SC_R,16,1600,1500,0.0201749163795058,0.0200253240856086
SC_R,17,1700,1600,0.0173454464898853,0.0171519592552951
SC_R,18,1800,1700,0.0198799506966029,0.0200624244295914
SC_R,19,1900,1800,0.021577753054748,0.021616223064884
SC_R,20,2000,1900,0.0207226484503788,0.0212401932313309
SC_R,21,2100,2000,0.0195632130898504,0.0199053473045186
SC_R,22,2200,2100,0.0180942167866518,0.0180962563919499
SC_R,23,2300,2200,0.0190659590947982,0.0191285138806079
SC_R,24,2400,2300,0.0192394812495721,0.0194589956525083
SC_R,25,2500,2400,0.0201606344630273,0.0205272122243724
SC_R,26,2600,2500,0.0216666945122453,0.0216729087855521
SC_R,27,2700,2600,0.0209096900404009,0.0211999902791253
SC_R,28,2800,2700,0.021340250066171,0.0218173020475578
SC_R,29,2900,2800,0.0208512409440665,0.0209959876608361
SC_R,30,3000,2900,0.0180908720237631,0.0181314166175683
SC_R,31,3100,3000,0.0223200324023537,0.0226170638058306
SC_R,32,3200,3100,0.0203335973884982,0.0206823654053553
SC_R,33,3300,3200,0.0212137270134413,0.021190676858388
SC_R,34,3400,3300,0.0197415263957745,0.0199650311661266
SC_R,35,3500,3400,0.0202694142498174,0.0203065402969285
SC_R,36,3600,3500,0.0205854990823176,0.0207791780847834
SC_R,37,3700,3600,0.0218390914620464,0.0220960111466882
SC_R,38,3800,3700,0.0198170222485114,0.0200369949541776
SC_R,39,3900,3800,0.018017179904728,0.0178568227045575
VA_R,1,100,0,0.017856880283354,0.018059830730897
VA_R,2,200,100,0.0179232600464139,0.0179428347635881
VA_R,3,300,200,0.0177618111226894,0.0179858853944132
VA_R,4,400,300,0.0183512029012367,0.0183126912059492
VA_R,5,500,400,0.0212576294422136,0.0213075382913773
VA_R,6,600,500,0.0212075368247078,0.0211838832345316
VA_R,7,700,600,0.0183189528719344,0.01826676928608
VA_R,8,800,700,0.016901697445935,0.0168600344390792
VA_R,9,900,800,0.0190132194041413,0.0186965629539589
Vis1_R,1,100,0,0.0183656501161189,0.0182264510040664
Vis1_R,2,200,100,0.0210893036357524,0.0208419006911031
Vis1_R,3,300,200,0.0191831881481442,0.0190839695557027
Vis1_R,4,400,300,0.0191130510862683,0.018892422009849
Vis1_R,5,500,400,0.021035526340538,0.0210134890457327
Vis1_R,6,600,500,0.0190246927127656,0.0191091008168289
Vis1_R,7,700,600,0.0179531677561933,0.0177908539640886
Vis1_R,8,800,700,0.02076753349561,0.0203986713688589
Vis1_R,9,900,800,0.0178503721834567,0.0180619140913206
Vis2_R,1,100,0,0.0177777363455971,0.0180408197640109
Vis2_R,2,200,100,0.0206594569502129,0.0207247999977418
Vis2_R,3,300,200,0.0191449376722105,0.0194408284747787
Vis2_R,4,400,300,0.0196508829679306,0.0194090335236486
