label,withinID,end,start,value1,value2
SC_L,6,600,500,0.0255885606297274,0.0264876887536042
SC_L,7,700,600,0.025647122803371,0.0260681900256359
SC_L,8,800,700,0.0230036992877001,0.0234106965249646
SC_L,9,900,800,0.0247487451016814,0.025153691207801
SC_L,10,1000,900,0.025021780094872,0.0252351334808204
SC_L,11,1100,1000,0.022782121179393,0.0227401170729492
SC_L,12,1200,1100,0.0248730810137395,0.0250805352617786
SC_L,13,1300,1200,0.0240253954676256,0.0237390754289268
SC_L,14,1400,1300,0.0263156532290153,0.0268998797358274
SC_L,15,1500,1400,0.0255822765423039,0.0259138162213504
SC_L,16,1600,1500,0.025965426847894,0.0269423146699584
SC_L,17,1700,1600,0.0210207263898674,0.0214082898141439
SC_L,18,1800,1700,0.0202901981739212,0.020142981504923
SC_L,19,1900,1800,0.0210872501343052,0.0208524303278584
VA_L,1,100,0,0.0224890314292626,0.0227546477306875
VA_L,2,200,100,0.0245728920495839,0.0249897872050781
VA_L,3,300,200,0.0232336686897882,0.023100905291284
VA_L,4,400,300,0.0197786374227514,0.0201456433357709
VA_L,5,500,400,0.0190297063224697,0.0195885398395289
VA_L,6,600,500,0.0213287059982246,0.0214247456452941
VA_L,7,700,600,0.0179888873892716,0.0182842204047687
Vis1_L,1,100,0,0.0172012394780031,0.0172500562378097
Vis1_L,2,200,100,0.019675155509341,0.0197689823880978
Vis1_L,3,300,200,0.0185522114555857,0.0187304063017966
Vis1_L,4,400,300,0.0182517269596241,0.0179631684717367
Vis1_L,5,500,400,0.019301050919965,0.0197028433767297
Vis1_L,6,600,500,0.0184718130996494,0.0181603502711222
Vis1_L,7,700,600,0.0191911995779025,0.0191006812695636
Vis1_L,8,800,700,0.0189145702269546,0.0185996742894004
Vis2_L,1,100,0,0.0271331343605382,0.0276260271263164
Vis2_L,2,200,100,0.0190867383901006,0.0190454265961284
Vis2_L,3,300,200,0.0209955619833613,0.0210826461528631
DMN_R,1,100,0,0.0200092004628849,0.0195139254271464
DMN_R,2,200,100,0.0237326071167056,0.0236037200675061
DMN_R,3,300,200,0.0230666209647268,0.0229300141480823
DMN_R,4,400,300,0.0201556071368306,0.0199095246086201
DMN_R,5,500,400,0.0161770134975984,0.0163668680378523
DMN_R,6,600,500,0.0204883864042276,0.0205696682713496
DMN_R,7,700,600,0.0173765631832072,0.0176667771732337
DMN_R,8,800,700,0.0208790379308657,0.0204470792452878
DMN_R,9,900,800,0.0211484542679677,0.020737782242038
DMN_R,10,1000,900,0.0182631086969084,0.0182146748473748
FPN_R,1,100,0,0.0193849518337582,0.0195494820093056
FPN_R,2,200,100,0.0215099813292936,0.0217762775590319
FPN_R,3,300,200,0.0194496538601595,0.0194118546691532
FPN_R,4,400,300,0.0187611160957815,0.0183825237490552
FPN_R,5,500,400,0.0201913929442856,0.0198217058719372
FPN_R,6,600,500,0.0177935343028695,0.0179552712701309
FPN_R,7,700,600,0.0182439251837217,0.0178772784183101
FPN_R,8,800,700,0.0199213887832624,0.0199214142572582
FPN_R,9,900,800,0.0176933300908638,0.0178423232898908
FPN_R,10,1000,900,0.0182741652675158,0.0181160414176765
FPN_R,11,1100,1000,0.0179285068885633,0.017698929309194
FPN_R,12,1200,1100,0.0198797946132289,0.0196381538222716
FPN_R,13,1300,1200,0.0189774779535434,0.0189333019509287
FPN_R,14,1400,1300,0.0229827023162752,0.0226271166942586
FPN_R,15,1500,1400,0.0220253837323244,0.0213684146356419
FPN_R,16,1600,1500,0.0201222081389806,0.0196952550528939
FPN_R,17,1700,1600,0.0206579644287625,0.0200558051131684
FPN_R,18,1800,1700,0.0204895547254982,0.020142715280222
FPN_R,19,1900,1800,0.0217303527231133,0.0214008723951512
MFN_R,1,100,0,0.0215043293155552,0.0208685088367634
MFN_R,2,200,100,0.0217893455308852,0.0216150584498823
MFN_R,3,300,200,0.0213845999734832,0.0207603311002109
MFN_R,4,400,300,0.0207892417125075,0.0202164830583456
MFN_R,5,500,400,0.0196069646108811,0.0195182398109658
MFN_R,6,600,500,0.0220555211125493,0.0217328685989633
MFN_R,7,700,600,0.0215283031990116,0.0213256816141679
MFN_R,8,800,700,0.0217829553201822,0.0213064066969395
MFN_R,9,900,800,0.0208297388106771,0.0204809763308049
MFN_R,10,1000,900,0.0203415230029735,0.0197391578020088
MON_R,1,100,0,0.0210950998063174,0.0207797239086284
MON_R,2,200,100,0.0218802692443755,0.0216773240384601
MON_R,3,300,200,0.0203062158899765,0.0200395631918824
MON_R,4,400,300,0.0180853890431694,0.0181557914943596
MON_R,5,500,400,0.0168389528308727,0.0166796999017
MON_R,6,600,500,0.0182891773798592,0.0179078828247097
MON_R,7,700,600,0.0167109407431322,0.0170675725228284
MON_R,8,800,700,0.0171956921843335,0.0168912371545049
MON_R,9,900,800,0.016813316645333,0.0165224639734637
MON_R,10,1000,900,0.0163638681920281,0.0162476560365896
MON_R,11,1100,1000,0.017777388454953,0.0177387288385006
MON_R,12,1200,1100,0.0171950402401953,0.0171468603556728
MON_R,13,1300,1200,0.0166278297305704,0.0164838282896102
MON_R,14,1400,1300,0.0181834814354554,0.0185557127974916
MON_R,15,1500,1400,0.017516804801728,0.0174124701962414
MON_R,16,1600,1500,0.0223954596783789,0.0224773146924038
MON_R,17,1700,1600,0.0217063520835595,0.0212586460223003
MON_R,18,1800,1700,0.0220473281041467,0.0222394385767349
MON_R,19,1900,1800,0.0176177455749147,0.0172027088478429
MON_R,20,2000,1900,0.0212588756746582,0.0212411165753013
MON_R,21,2100,2000,0.0199981162437699,0.0202720307277461
MON_R,22,2200,2100,0.0191008151051531,0.0192329709837539
MON_R,23,2300,2200,0.019911340198174,0.0198950264283492
SC_R,1,100,0,0.0198078443022924,0.0197573714899409
SC_R,2,200,100,0.0171672599139722,0.017022424590542
SC_R,3,300,200,0.0188559299072733,0.0185803538516645
SC_R,4,400,300,0.0180046871556859,0.0177294657817306
SC_R,5,500,400,0.0229230938583576,0.0229405892842098
SC_R,6,600,500,0.0183722510022489,0.0184418108408425
SC_R,7,700,600,0.0194057728354798,0.0195262649978173
SC_R,8,800,700,0.0192219453778813,0.0192491856700933
SC_R,9,900,800,0.0192431101003569,0.0191600298865407
SC_R,10,1000,900,0.0219259575263242,0.0223085420882347
SC_R,11,1100,1000,0.0228808986200862,0.0230543604928143
SC_R,12,1200,1100,0.0202872618715332,0.0206503658685272
SC_R,13,1300,1200,0.0244717643860921,0.0240626603576144
SC_R,14,1400,1300,0.0203583764094263,0.0202767031182939
SC_R,15,1500,1400,0.0186923695610483,0.01846851847039
SC_R,16,1600,1500,0.0232656521123909,0.0233157290179816
SC_R,17,1700,1600,0.0169166631001929,0.016790631491951
SC_R,18,1800,1700,0.0187924309239804,0.0193093169624545
SC_R,19,1900,1800,0.0256817975283091,0.0257422959331167
SC_R,20,2000,1900,0.0222657321147703,0.0223650355301625
SC_R,21,2100,2000,0.0259403641925316,0.0265683163234485
SC_R,22,2200,2100,0.0238835458935691,0.0242872744340778
SC_R,23,2300,2200,0.0244440481053477,0.0246282445298782
SC_R,24,2400,2300,0.0253746272466548,0.0262186363360175
SC_R,25,2500,2400,0.0251195507581968,0.0253934497249857
SC_R,26,2600,2500,0.0232822312776899,0.0224737980987489
SC_R,27,2700,2600,0.0227499104215849,0.0230634555544032
SC_R,28,2800,2700,0.0229776012362453,0.0232685096592293
SC_R,29,2900,2800,0.0254172577598444,0.0257253554690287
SC_R,30,3000,2900,0.0222915256100694,0.0223896142141777
SC_R,31,3100,3000,0.0243915605628725,0.0246263843587094
SC_R,32,3200,3100,0.0210278869056196,0.0211331592960265
SC_R,33,3300,3200,0.0211977292590276,0.0208574846511209
SC_R,34,3400,3300,0.0211993643551142,0.0213369129744084
SC_R,35,3500,3400,0.0212960847971974,0.0215479911328781
SC_R,36,3600,3500,0.0206977242958039,0.0207114386444534
SC_R,37,3700,3600,0.0238096696568292,0.0238838408069447
SC_R,38,3800,3700,0.0208471932723904,0.0209177961499796
SC_R,39,3900,3800,0.0201282038884107,0.0201187585236822
VA_R,1,100,0,0.0189387072329653,0.0192585486191546
VA_R,2,200,100,0.0197315893809361,0.0201884283719996
VA_R,3,300,200,0.0173160444298893,0.017647749410285
VA_R,4,400,300,0.0191232381826475,0.0193198416496743
VA_R,5,500,400,0.021143448849173,0.0211287280584286
VA_R,6,600,500,0.0225377327670243,0.0220359614751352
VA_R,7,700,600,0.0193135737690773,0.0190645179894369
VA_R,8,800,700,0.0174515616622684,0.0167365105778838
VA_R,9,900,800,0.0191474852539424,0.0189170227108167
Vis1_R,1,100,0,0.0181332589285273,0.0177098381512425
Vis1_R,2,200,100,0.0196866719322405,0.0200228033300384
Vis1_R,3,300,200,0.0190787511339601,0.0186469817667216
Vis1_R,4,400,300,0.0199451516654135,0.0194314318582463
Vis1_R,5,500,400,0.0197050243222662,0.01910783616359
Vis1_R,6,600,500,0.0187776995856808,0.0186631054174553
Vis1_R,7,700,600,0.0188954713184477,0.0189725524750055
Vis1_R,8,800,700,0.0211540130943577,0.0204267831074033
Vis1_R,9,900,800,0.0209994571931054,0.0211411141631121
Vis2_R,1,100,0,0.0181726090832475,0.0186438530911638
Vis2_R,2,200,100,0.0208226168311778,0.0210970160153044
Vis2_R,3,300,200,0.0198736524072449,0.0197532241191096
Vis2_R,4,400,300,0.021785634685309,0.0217971114582377
